name,orig_name,state,orig_county,established,discontinued,continuous,stamp_index,id,coordinates,duration,gnis_match,gnis_name,gnis_county,gnis_state,gnis_feature_id,gnis_feature_class,gnis_orig_name,gnis_orig_county,gnis_latitude,gnis_longitude,gnis_elev_in_m,gnis_dist,latitude,longitude,state_full,state_latitude,state_longitude
HOME CITY,HOME CITY,OH,Hamilton,1851.0,1909.0,False,2.0,89514,True,58.0,True,HOME CITY,HAMILTON,OH,1989723.0,Post Office,Home City Post Office,Hamilton,39.11256,-84.68884,160.0,1.0,39.11256,-84.68884,Ohio,40.152075305199205,-82.69208475815202
SOMERVILLE,SOMERVILLE,ME,Lincoln,1858.0,1908.0,True,3.0,53613,True,50.0,True,SOMERVILLE,LINCOLN,ME,575719.0,Populated Place,Somerville,Lincoln,44.3092388,-69.4889319,64.0,1.0,44.3092388,-69.4889319,Maine,44.62629694764543,-69.39335615798707
LLOYD,LLOYD,PA,Tioga,1868.0,1935.0,True,2.0,33298,True,67.0,True,LLOYD,TIOGA,PA,1214385.0,Post Office,Lloyd Post Office (historical),Tioga,41.5559037,-77.3802564,261.0,1.0,41.5559037,-77.3802564,Pennsylvania,40.72547983697331,-77.55723820194132
LAKE,LAKE,NC,Davidson,1903.0,1914.0,True,4.0,93420,True,11.0,True,LAKE,DAVIDSON,NC,1023724.0,Locale,Lake (historical),Davidson,35.84625,-80.17421,205.0,1.0,35.84625,-80.17421,North Carolina,35.65762478682171,-79.85172837217462
RECTOR,RECTOR,MO,Shannon,1894.0,1954.0,True,1.0,47791,True,60.0,True,RECTOR,SHANNON,MO,741189.0,Populated Place,Rector,Shannon,37.4069897,-91.5095872,288.0,1.0,37.4069897,-91.5095872,Missouri,38.29739780113773,-92.40621321592816
LACTIN,LACTIN,IA,Cedar,1851.0,1857.0,True,7.0,93348,True,6.0,True,LACTIN,CEDAR,IA,2001548.0,Post Office,Lactin Post Office (historical),Cedar,41.6253,-91.03349,232.0,1.0,41.6253,-91.03349,Iowa,41.92312560548421,-93.1251007552586
SHOUPS FORD,SHOUPS FORD,NC,Burke,1876.0,1911.0,True,4.0,113347,True,35.0,True,SHOUPS FORD,BURKE,NC,1022619.0,Populated Place,Shoups Ford,Burke,35.5918,-81.55981,337.0,1.0,35.5918,-81.55981,North Carolina,35.65762478682171,-79.85172837217462
NAFF,NAFF,LA,Morehouse,1895.0,1914.0,True,4.0,39521,True,19.0,True,NAFF,MOREHOUSE,LA,546917.0,Populated Place,Naff,Morehouse,32.9351287,-91.9184623,35.0,1.0,32.9351287,-91.9184623,Louisiana,31.25885839387474,-91.9906807220234
CACTUS,CACTUS,KS,Norton,1874.0,1903.0,True,5.0,129305,True,29.0,True,CACTUS,NORTON,KS,482418.0,Locale,Cactus (historical),Norton,39.75612,-99.66872,672.0,1.0,39.75612,-99.66872,Kansas,38.52652031092821,-97.41166347965247
VANSVILLE,VANSVILLE,MD,Prince Georges,1804.0,1835.0,True,7.0,119221,True,31.0,True,VANSVILLE,PRINCE GEORGE'S,MD,1714245.0,Post Office,Vansville Post Office,Prince George's,39.0336,-76.91275,46.0,1.0,39.0336,-76.91275,Maryland,39.122077160656936,-76.77834919226278
THURBER,THURBER,TX,Erath,1889.0,1936.0,True,2.0,161696,True,47.0,True,THURBER,ERATH,TX,1379160.0,Populated Place,Thurber,Erath,32.50735,-98.41727,314.0,1.0,32.50735,-98.41727,Texas,31.49183703480589,-97.29755489625168
SHELBY,SHELBY,TX,Austin,1839.0,1912.0,True,4.0,158542,True,73.0,True,SHELBY,AUSTIN,TX,1347010.0,Populated Place,Shelby,Austin,30.02161,-96.59831,138.0,1.0,30.02161,-96.59831,Texas,31.49183703480589,-97.29755489625168
SAINT JOE,SAINT JOE,PA,Butler,1877.0,1902.0,True,4.0,50517,True,25.0,True,SAINT JOE,BUTLER,PA,1204574.0,Populated Place,Saint Joe,Butler,40.9045083,-79.7736621,432.0,1.0,40.9045083,-79.7736621,Pennsylvania,40.72547983697331,-77.55723820194132
LINN FLAT,LINN FLAT,TX,Nacogdoches,1850.0,1918.0,True,4.0,146121,True,68.0,True,LINN FLAT,NACOGDOCHES,TX,1380089.0,Populated Place,Linn Flat,Nacogdoches,31.7899,-94.73188,134.0,1.0,31.7899,-94.73188,Texas,31.49183703480589,-97.29755489625168
HALLET,HALLET,KS,Hodgeman,1905.0,1920.0,True,3.0,140203,True,15.0,True,HALLET,HODGEMAN,KS,471563.0,Civil,Township of Hallet,Hodgeman,38.08767,-100.0631,755.0,,38.08767,-100.0631,Kansas,38.52652031092821,-97.41166347965247
ARKALON,ARKALON,KS,Seward,1888.0,1929.0,True,3.0,125279,True,41.0,True,ARKALON,SEWARD,KS,484534.0,Populated Place,Arkalon,Seward,37.14308,-100.8074,798.0,1.0,37.14308,-100.8074,Kansas,38.52652031092821,-97.41166347965247
STRAUBVILLE,STRAUBVILLE,ND,Sargent,1887.0,1984.0,True,1.0,160421,True,97.0,True,STRAUBVILLE,SARGENT,ND,1032364.0,Populated Place,Straubville,Sargent,46.04386,-97.9001,401.0,1.0,46.04386,-97.9001,North Dakota,47.49648331707317,-99.80502257317072
PINE FOREST,PINE FOREST,TX,Hopkins,1889.0,1905.0,True,5.0,153728,True,16.0,True,PINE FOREST,HOPKINS,TX,1378864.0,Populated Place,Pine Forest,Hopkins,33.11262,-95.38467,159.0,1.0,33.11262,-95.38467,Texas,31.49183703480589,-97.29755489625168
RONDOUT,RONDOUT,IL,Lake,1888.0,1931.0,False,2.0,110493,True,43.0,True,RONDOUT,LAKE,IL,416905.0,Populated Place,Rondout,Lake,42.28002,-87.89535,207.0,1.0,42.28002,-87.89535,Illinois,40.10173193774704,-89.09195342628459
HELENA STATION,HELENA STATION,KY,Mason,1878.0,1937.0,True,2.0,88360,True,59.0,True,HELENA,MASON,KY,494005.0,Populated Place,Helena,Mason,38.49341,-83.7752,252.0,1.0,38.49341,-83.7752,Kentucky,37.61319005289673,-84.68927476511334
WALTERTOWN,WALTERTOWN,GA,Ware,1890.0,1907.0,True,5.0,60221,True,17.0,True,WALTERTOWN,WARE,GA,333360.0,Populated Place,Waltertown,Ware,31.2996584,-82.402354,42.0,1.0,31.2996584,-82.402354,Georgia,33.12832351739887,-83.74456450104394
WINNER,WINNER,TN,Carter,1899.0,1906.0,True,5.0,63144,True,7.0,True,WINNER,CARTER,TN,1327407.0,Populated Place,Winner,Carter,36.3970566,-82.1090158,530.0,1.0,36.3970566,-82.1090158,Tennessee,35.90304088108576,-85.8669100795989
EAGLE,EAGLE,ID,Shoshone,1884.0,1888.0,True,7.0,134975,True,4.0,True,EAGLE,SHOSHONE,ID,396428.0,Populated Place,Eagle,Shoshone,47.64354,-115.9179,776.0,1.0,47.64354,-115.9179,Idaho,44.65880326625387,-114.70573529411764
VEACH,VEACH,TX,San Augustine,1916.0,1936.0,True,2.0,163148,True,20.0,True,VEACH,SAN AUGUSTINE,TX,1383708.0,Populated Place,Veach,San Augustine,31.22158,-94.17964,68.0,1.0,31.22158,-94.17964,Texas,31.49183703480589,-97.29755489625168
BOILSTON,BOILSTON,NC,Henderson,1844.0,1904.0,False,5.0,69758,True,60.0,True,BOILSTON,HENDERSON,NC,1023420.0,Populated Place,Boilston,Henderson,35.350114,-82.623457,680.0,1.0,35.350114,-82.623457,North Carolina,35.65762478682171,-79.85172837217462
RED ROCK,RED ROCK,AZ,Yavapai,1879.0,1881.0,True,9.0,155505,True,2.0,True,RED ROCK,YAVAPAI,AZ,33497.0,Populated Place,Red Rock,Yavapai,34.82557,-111.8165,1212.0,1.0,34.82557,-111.8165,Arizona,33.54288046460177,-111.52553561946904
HUGHES,HUGHES,TN,Macon,1890.0,1905.0,True,5.0,27858,True,15.0,True,HUGHES,MACON,TN,2084547.0,Cemetery,Hughes Cemetery,Macon,36.546382,-86.121384,281.0,1.0,36.546382,-86.121384,Tennessee,35.90304088108576,-85.8669100795989
SANGER,SANGER,ND,Oliver,1881.0,1964.0,True,1.0,157710,True,83.0,True,SANGER,OLIVER,ND,1031352.0,Populated Place,Sanger,Oliver,47.17971,-100.9954,520.0,1.0,47.17971,-100.9954,North Dakota,47.49648331707317,-99.80502257317072
JOPPA,JOPPA,WV,Braxton,1905.0,1919.0,True,4.0,91829,True,14.0,True,JOPPA,BRAXTON,WV,1549764.0,Populated Place,Joppa,Braxton,38.77871,-80.48814,320.0,1.0,38.77871,-80.48814,West Virginia,38.621691901095794,-80.8000481173913
BORDEAUX,BORDEAUX,TN,Davidson,1892.0,1902.0,True,5.0,6054,True,10.0,True,BORDEAUX,DAVIDSON,TN,1277996.0,Populated Place,Bordeaux,Davidson,36.1939448,-86.8313884,151.0,1.0,36.1939448,-86.8313884,Tennessee,35.90304088108576,-85.8669100795989
GREAT BELT,GREAT BELT,PA,Butler,1874.0,1935.0,True,2.0,23651,True,61.0,True,GREAT BELT,BUTLER,PA,1176038.0,Populated Place,Great Belt,Butler,40.8086756,-79.803108,384.0,1.0,40.8086756,-79.803108,Pennsylvania,40.72547983697331,-77.55723820194132
RHODES POINT,RHODES POINT,MD,Somerset,1907.0,1992.0,True,1.0,109294,True,85.0,True,RHODES POINT,SOMERSET,MD,591121.0,Populated Place,Rhodes Point,Somerset,37.97429,-76.04105,0.0,1.0,37.97429,-76.04105,Maryland,39.122077160656936,-76.77834919226278
HUTCHINSON,HUTCHINSON,VA,Wise,1890.0,1894.0,True,6.0,90378,True,4.0,True,HUTCHINSON,WISE,VA,1484301.0,Cemetery,Hutchinson Cemetery,Wise,37.04315,-82.50709,697.0,1.0,37.04315,-82.50709,Virginia,37.59297044544598,-78.73498313891332
RENVILLE,RENVILLE,ND,Bottineau,1902.0,1906.0,True,5.0,155719,True,4.0,True,RENVILLE,BOTTINEAU,ND,1030882.0,Populated Place,Renville,Bottineau,48.76308,-101.3002,472.0,1.0,48.76308,-101.3002,North Dakota,47.49648331707317,-99.80502257317072
AINSLIE,AINSLIE,GA,Bleckley,1905.0,1908.0,True,6.0,421,True,3.0,True,AINSLIE,BLECKLEY,GA,334609.0,Populated Place,Ainslie (historical),Bleckley,32.4484849,-83.4715665,72.0,1.0,32.4484849,-83.4715665,Georgia,33.12832351739887,-83.74456450104394
BLUE DIAMOND,BLUE DIAMOND,KY,Perry,1916.0,1984.0,True,1.0,69547,True,68.0,True,BLUE DIAMOND,PERRY,KY,2557285.0,Post Office,Blue Diamond Post Office (historical),Perry,37.3075226,-83.2134418,308.0,1.0,37.3075226,-83.2134418,Kentucky,37.61319005289673,-84.68927476511334
HICO,HICO (2),AR,Benton,1885.0,1894.0,True,6.0,26435,True,9.0,True,HICO,BENTON,AR,75550.0,Populated Place,Hico,Benton,36.1903586,-94.5410517,349.0,1.0,36.1903586,-94.5410517,Arkansas,35.01494461423343,-92.50292319068728
FREMONT,FREMONT,OR,Lake,1908.0,1919.0,True,4.0,137907,True,11.0,True,FREMONT,LAKE,OR,1165280.0,Post Office,Fremont Post Office (historical),Lake,43.37847,-121.1533,1352.0,1.0,43.37847,-121.1533,Oregon,44.44548039933444,-121.82370232945092
COWART,COWART,VA,Northumberland,1891.0,1958.0,True,1.0,76379,True,67.0,True,COWART,NORTHUMBERLAND,VA,1495433.0,Populated Place,Cowart,Northumberland,37.99541,-76.4719,3.0,1.0,37.99541,-76.4719,Virginia,37.59297044544598,-78.73498313891332
ROCK VALLEY,ROCK VALLEY,NY,Delaware,1884.0,1912.0,False,3.0,49211,True,28.0,True,ROCK VALLEY,DELAWARE,NY,962738.0,Populated Place,Rock Valley,Delaware,41.8895323,-75.0843341,385.0,1.0,41.8895323,-75.0843341,New York,42.62246135933227,-75.57093866626391
NORA,NORA,KS,Pratt,1879.0,1908.0,True,5.0,151106,True,29.0,True,NORA,PRATT,KS,482462.0,Locale,Nora (historical),Pratt,37.80557,-98.95871,620.0,1.0,37.80557,-98.95871,Kansas,38.52652031092821,-97.41166347965247
LANTZ,LANTZ,MD,Frederick,1880.0,1964.0,True,1.0,93819,True,84.0,True,LANTZ,FREDERICK,MD,1711222.0,Post Office,Lantz Post Office,Frederick,39.67482,-77.45527,290.0,1.0,39.67482,-77.45527,Maryland,39.122077160656936,-76.77834919226278
HIGH POINT,HIGH POINT,NJ,Ocean,1910.0,1931.0,True,1.0,26504,True,21.0,True,HIGH POINT,OCEAN,NJ,876984.0,Populated Place,High Point,Ocean,39.706231,-74.1340253,2.0,1.0,39.706231,-74.1340253,New Jersey,40.32415021333333,-74.61807680235295
NUTLEY,NUTLEY,NJ,Essex,1887.0,1907.0,True,1.0,41830,True,20.0,True,NUTLEY,ESSEX,NJ,2056512.0,Post Office,Nutley Post Office,Essex,40.8198507,-74.1587595,25.0,1.0,40.8198507,-74.1587595,New Jersey,40.32415021333333,-74.61807680235295
DICKS,DICKS,CO,Las Animas,1926.0,1935.0,True,3.0,134149,True,9.0,True,DICKS,LAS ANIMAS,CO,194654.0,Mine,Dicks Mine,Las Animas,37.20307,-104.6947,2121.0,,37.20307,-104.6947,Colorado,38.89860521444695,-105.65747381489842
CLARK'S CROSS ROADS,CLARK'S CROSS ROADS,IN,Warren,1855.0,1858.0,True,9.0,74511,True,3.0,True,CLARKS CROSS ROADS,WARREN,IN,432124.0,Populated Place,Clarks Cross Roads,Warren,40.36004,-87.34779,210.0,1.0,40.36004,-87.34779,Indiana,39.762828507259336,-86.22832405360336
KINCAID,KINCAID,GA,Chattooga,1890.0,1906.0,False,4.0,30473,True,16.0,True,KINCAID,CHATTOOGA,GA,328195.0,Populated Place,Kincaid,Chattooga,34.3520347,-85.3724567,213.0,1.0,34.3520347,-85.3724567,Georgia,33.12832351739887,-83.74456450104394
TITICUS,TITICUS,CT,Fairfield,1885.0,1899.0,True,6.0,57586,True,14.0,True,TITICUS,FAIRFIELD,CT,212574.0,Populated Place,Titicus,Fairfield,41.2923175,-73.5034572,187.0,1.0,41.2923175,-73.5034572,Connecticut,41.58540354147982,-72.72781253565023
VERMILLION LAKE,VERMILLION LAKE,MN,Saint Louis,1867.0,1871.0,True,7.0,119382,True,4.0,True,VERMILION LAKE,ST. LOUIS,MN,662717.0,Cemetery,Town of Vermilion Lake Cemetery,St. Louis,47.73167,-92.37198,444.0,0.9333333,47.73167,-92.37198,Minnesota,45.838668873886334,-94.26161293179725
SAINT JAMES,SAINT JAMES (2),MD,Baltimore,1870.0,1889.0,True,5.0,111454,True,19.0,True,SAINT JAMES,BALTIMORE,MD,1709348.0,School,Saint James School,Baltimore (city),39.30224,-76.60137,29.0,1.0,39.30224,-76.60137,Maryland,39.122077160656936,-76.77834919226278
THE RIDGE,THE RIDGE,KY,Elliott,1878.0,1955.0,True,1.0,117211,True,77.0,True,THE RIDGE,ELLIOTT,KY,2120893.0,Post Office,The Ridge Post Office (historical),Elliott,38.09333,-83.19889,275.0,1.0,38.09333,-83.19889,Kentucky,37.61319005289673,-84.68927476511334
WEST NEWTON,WEST NEWTON,MN,Wabasha,1856.0,1859.0,True,8.0,121342,True,3.0,True,WEST NEWTON,WABASHA,MN,2064576.0,Post Office,West Newton Post Office (historical),Wabasha,44.265,-91.90056,201.0,1.0,44.265,-91.90056,Minnesota,45.838668873886334,-94.26161293179725
GOOD HOPE,GOOD HOPE,AL,Elmore,1873.0,1903.0,True,4.0,23007,True,30.0,True,GOOD HOPE,ELMORE,AL,119107.0,Populated Place,Good Hope,Elmore,32.5734666,-86.0132956,122.0,1.0,32.5734666,-86.0132956,Alabama,33.03209749119171,-86.72512276024179
WAHL,WAHL,WA,Whatcom,1891.0,1907.0,True,5.0,163688,True,16.0,True,WAHL,WHATCOM,WA,1511402.0,Populated Place,Wahl,Whatcom,48.83622,-122.3643,76.0,1.0,48.83622,-122.3643,Washington,47.38130745950554,-121.08638959931798
AVON,AVON (2),WI,Rock,1882.0,1901.0,True,4.0,66609,True,19.0,True,AVON,ROCK,WI,1561037.0,Populated Place,Avon,Rock,42.5433444,-89.3315042,232.0,1.0,42.5433444,-89.3315042,Wisconsin,44.176831579177936,-89.75962788128719
BRAIDEN TOWN,BRAIDEN TOWN,FL,Manatee,1878.0,1905.0,True,2.0,6491,True,27.0,True,BRAIDEN TOWN,MANATEE,FL,279311.0,Populated Place,Braiden Town,Manatee,27.4989278,-82.5748194,1.0,1.0,27.4989278,-82.5748194,Florida,29.149179605277045,-82.70831202058048
ELBA,ELBA,AR,Van Buren,1908.0,1954.0,True,1.0,17820,True,46.0,True,ELBA,VAN BUREN,AR,57708.0,Populated Place,Elba,Van Buren,35.7689662,-92.4459925,260.0,1.0,35.7689662,-92.4459925,Arkansas,35.01494461423343,-92.50292319068728
HASTINGS,HASTINGS,IN,Kosciusko,1891.0,1903.0,True,5.0,87882,True,12.0,True,HASTINGS,KOSCIUSKO,IN,435865.0,Populated Place,Hastings,Kosciusko,41.38366,-85.92944,255.0,1.0,41.38366,-85.92944,Indiana,39.762828507259336,-86.22832405360336
KAKO LANDING,KAKO LANDING,AK,,1946.0,1951.0,True,4.0,143615,True,5.0,True,KAKO LANDING,KUSILVAK,AK,1926448.0,Post Office,Kako Landing Post Office (historical),Kusilvak (CA),61.85389,-161.3464,11.0,1.0,61.85389,-161.3464,Alaska,60.97705223333333,-148.14889333333332
DROWNING CREEK,DROWNING CREEK,NC,Burke,1829.0,1878.0,False,7.0,79194,True,49.0,True,DROWNING CREEK,BURKE,NC,1001460.0,Populated Place,Drowning Creek (historical),Burke,35.73013,-81.47842,338.0,1.0,35.73013,-81.47842,North Carolina,35.65762478682171,-79.85172837217462
RIPLEY,RIPLEY,MT,Lincoln,1908.0,1909.0,True,7.0,156093,True,1.0,True,RIPLEY,LINCOLN,MT,1782321.0,Post Office,Ripley Post Office (historical),Lincoln,48.3744,-115.4402,641.0,1.0,48.3744,-115.4402,Montana,47.00211326959847,-109.90853677501592
GAILLARD,GAILLARD,GA,Crawford,1903.0,1951.0,True,1.0,21645,True,48.0,True,GAILLARD,CRAWFORD,GA,326297.0,Populated Place,Gaillard,Crawford,32.643477,-84.0051874,123.0,1.0,32.643477,-84.0051874,Georgia,33.12832351739887,-83.74456450104394
SANDRIDGE,SANDRIDGE,MN,Marshall,1901.0,1908.0,True,5.0,111861,True,7.0,True,SANDRIDGE,MARSHALL,MN,2107982.0,Post Office,Sandridge Post Office,Marshall,48.29194,-96.19222,353.0,1.0,48.29194,-96.19222,Minnesota,45.838668873886334,-94.26161293179725
DELANCO,DELANCO,NJ,Burlington,1857.0,1954.0,True,1.0,14792,True,97.0,True,DELANCO,BURLINGTON,NJ,2802396.0,Post Office,Delanco Post Office,Burlington,40.0502696,-74.952902,4.0,1.0,40.0502696,-74.952902,New Jersey,40.32415021333333,-74.61807680235295
WILMA,WILMA,FL,Liberty,1918.0,1955.0,False,1.0,62911,True,37.0,True,WILMA,LIBERTY,FL,306601.0,Populated Place,Wilma,Liberty,30.1543663,-84.9643583,19.0,1.0,30.1543663,-84.9643583,Florida,29.149179605277045,-82.70831202058048
SPRINGWATER,SPRINGWATER,OR,Clackamas,1874.0,1914.0,True,2.0,159842,True,40.0,True,SPRINGWATER,CLACKAMAS,OR,1165979.0,Post Office,Springwater Post Office (historical),Clackamas,45.25068,-122.3395,346.0,1.0,45.25068,-122.3395,Oregon,44.44548039933444,-121.82370232945092
ANJEAN,ANJEAN,WV,Greenbrier,1927.0,1961.0,True,1.0,65585,True,34.0,True,ANJEAN,GREENBRIER,WV,1553730.0,Populated Place,Anjean,Greenbrier,38.0201174,-80.6331417,816.0,1.0,38.0201174,-80.6331417,West Virginia,38.621691901095794,-80.8000481173913
REED,REED,MI,Oceana,1868.0,1871.0,True,6.0,108921,True,3.0,True,REED,OCEANA,MI,2515399.0,Post Office,Reed Post Office,Oceana,43.58417,-86.22472,218.0,1.0,43.58417,-86.22472,Michigan,43.64460033559263,-84.97948272513034
BORDEAUX,BORDEAUX,WA,Thurston,1903.0,1942.0,True,2.0,127981,True,39.0,True,BORDEAUX,THURSTON,WA,1511610.0,Populated Place,Bordeaux (historical),Thurston,46.89482,-123.0801,78.0,1.0,46.89482,-123.0801,Washington,47.38130745950554,-121.08638959931798
SEWARD,SEWARD,NC,Forsyth,1892.0,1903.0,True,6.0,112716,True,11.0,True,SEWARD,FORSYTH,NC,994519.0,Populated Place,Seward,Forsyth,36.18653,-80.36922,290.0,1.0,36.18653,-80.36922,North Carolina,35.65762478682171,-79.85172837217462
RANKIN,RANKIN,TX,Ellis,1900.0,1905.0,True,5.0,155274,True,5.0,True,RANKIN,ELLIS,TX,1378932.0,Populated Place,Rankin,Ellis,32.2057,-96.70666,144.0,1.0,32.2057,-96.70666,Texas,31.49183703480589,-97.29755489625168
BEAVERDAM,BEAVERDAM,MO,Ripley,1895.0,1897.0,True,6.0,3726,True,2.0,True,BEAVERDAM,RIPLEY,MO,735232.0,Populated Place,Beaverdam,Ripley,36.7531108,-90.630951,128.0,1.0,36.7531108,-90.630951,Missouri,38.29739780113773,-92.40621321592816
WALDENBURG,WALDENBURG(H),MI,Macomb,1860.0,1906.0,True,3.0,119992,True,46.0,True,WALDENBURG,MACOMB,MI,2648160.0,Post Office,Waldenburg Post Office (historical),Macomb,42.65722,-82.9375,184.0,1.0,42.65722,-82.9375,Michigan,43.64460033559263,-84.97948272513034
GALUM,GALUM,IL,Perry,1823.0,1875.0,False,5.0,84284,True,52.0,True,GALUM,PERRY,IL,2042767.0,Cemetery,Galum Cemetery,Perry,38.0856,-89.50673,140.0,1.0,38.0856,-89.50673,Illinois,40.10173193774704,-89.09195342628459
FOUNTAIN,FOUNTAIN,AL,Monroe,1922.0,1980.0,True,1.0,20948,True,58.0,True,FOUNTAIN,MONROE,AL,118541.0,Populated Place,Fountain,Monroe,31.5946038,-87.4088776,41.0,1.0,31.5946038,-87.4088776,Alabama,33.03209749119171,-86.72512276024179
BOYDS TANK,BOYDS TANK,AL,Chambers,1893.0,1911.0,True,4.0,6331,True,18.0,True,BOYDS TANK,CHAMBERS,AL,156103.0,Populated Place,Boyds Tank,Chambers,32.8173508,-85.40467,221.0,1.0,32.8173508,-85.40467,Alabama,33.03209749119171,-86.72512276024179
POINT VIVIAN,POINT VIVIAN,NY,Jefferson,1892.0,1934.0,False,1.0,46026,True,42.0,True,POINT VIVIAN,JEFFERSON,NY,960843.0,Populated Place,Point Vivian,Jefferson,44.3161601,-75.9499514,81.0,1.0,44.3161601,-75.9499514,New York,42.62246135933227,-75.57093866626391
VISAGE,VISAGE,GA,Towns,1875.0,1913.0,True,4.0,59768,True,38.0,True,VISAGE,TOWNS,GA,1705070.0,Populated Place,Visage (historical),Towns,34.9300925,-83.6671129,629.0,1.0,34.9300925,-83.6671129,Georgia,33.12832351739887,-83.74456450104394
LA UNION,LA UNION,NM,Dona Ana,1927.0,1957.0,True,1.0,144760,True,30.0,True,LA UNION,DOÑA ANA,NM,920626.0,Populated Place,La Union,Doña Ana,31.95066,-106.6617,1158.0,1.0,31.95066,-106.6617,New Mexico,34.73405899346405,-105.84728810457516
RIVERTON,RIVERTON,WA,King,1904.0,1907.0,True,6.0,156177,True,3.0,True,RIVERTON,KING,WA,1507825.0,Populated Place,Riverton,King,47.48427,-122.2946,103.0,1.0,47.48427,-122.2946,Washington,47.38130745950554,-121.08638959931798
KATHRYN,KATHRYN,WV,Fayette,1929.0,1954.0,True,1.0,92149,True,25.0,True,KATHRYN,FAYETTE,WV,1556130.0,Populated Place,Kathryn,Fayette,37.87595,-80.97426,635.0,1.0,37.87595,-80.97426,West Virginia,38.621691901095794,-80.8000481173913
MAXTOWN,MAXTOWN,OH,Delaware,1883.0,1901.0,True,4.0,97895,True,18.0,True,MAXTOWN,DELAWARE,OH,1057822.0,Populated Place,Maxtown (historical),Delaware,40.14506,-82.88268,277.0,1.0,40.14506,-82.88268,Ohio,40.152075305199205,-82.69208475815202
ARMSTRONG,ARMSTRONG,GA,Wilkes,1900.0,1905.0,True,6.0,1771,True,5.0,True,ARMSTRONG,WILKES,GA,342734.0,Populated Place,Armstrong (historical),Wilkes,33.8101251,-82.7623643,182.0,1.0,33.8101251,-82.7623643,Georgia,33.12832351739887,-83.74456450104394
WINCHESTER,WINCHESTER,MO,Clark,1840.0,1905.0,True,4.0,63018,True,65.0,True,WINCHESTER,CLARK,MO,728989.0,Populated Place,Winchester,Clark,40.3178212,-91.6112711,202.0,1.0,40.3178212,-91.6112711,Missouri,38.29739780113773,-92.40621321592816
MARKSBURY,MARKSBURY,KY,Garrard,1883.0,1915.0,True,3.0,97437,True,32.0,True,MARKSBURY,GARRARD,KY,2564750.0,Post Office,Marksbury Post Office (historical),Garrard,37.67385,-84.63787,298.0,1.0,37.67385,-84.63787,Kentucky,37.61319005289673,-84.68927476511334
NEW VERNON,NEW VERNON,PA,Mercer,1851.0,1904.0,True,4.0,40387,True,53.0,True,NEW VERNON,MERCER,PA,1199220.0,Populated Place,New Vernon,Mercer,41.4158882,-80.1217276,383.0,1.0,41.4158882,-80.1217276,Pennsylvania,40.72547983697331,-77.55723820194132
SUMPTER,SUMPTER,TX,Trinity,1851.0,1874.0,True,7.0,160679,True,23.0,True,SUMPTER,TRINITY,TX,2034922.0,Populated Place,Sumpter (historical),Trinity,31.03657,-95.05382,86.0,1.0,31.03657,-95.05382,Texas,31.49183703480589,-97.29755489625168
NEPERA PARK,NEPERA PARK,NY,Westchester,1892.0,1935.0,True,1.0,39911,True,43.0,True,NEPERA PARK,WESTCHESTER,NY,958368.0,Populated Place,Nepera Park,Westchester,40.9759314,-73.8670792,37.0,1.0,40.9759314,-73.8670792,New York,42.62246135933227,-75.57093866626391
BALLENTINE,BALLENTINE,MS,Panola,1902.0,1931.0,True,2.0,2759,True,29.0,True,BALLENTINE,PANOLA,MS,666496.0,Populated Place,Ballentine,Panola,34.3942749,-90.0964805,56.0,1.0,34.3942749,-90.0964805,Mississippi,32.904513690654625,-89.66801400419865
BURRAGEVILLE,BURRAGEVILLE,MA,Worcester,1854.0,1882.0,True,6.0,7971,True,28.0,True,BURRAGEVILLE,WORCESTER,MA,610120.0,Populated Place,Burrageville,Worcester,42.6556427,-71.9828559,317.0,1.0,42.6556427,-71.9828559,Massachusetts,42.24690810801527,-71.56362919796437
BOGOTA,BOGOTA,NJ,Bergen,1895.0,1901.0,True,4.0,5790,True,6.0,True,BOGOTA,BERGEN,NJ,2054387.0,Post Office,Bogota Post Office,Bergen,40.8783944,-74.0301041,20.0,1.0,40.8783944,-74.0301041,New Jersey,40.32415021333333,-74.61807680235295
MYRTLE GROVE,MYRTLE GROVE,FL,Escambia,1935.0,1948.0,True,1.0,39493,True,13.0,True,MYRTLE GROVE,ESCAMBIA,FL,2783453.0,Post Office,Myrtle Grove Post Office,Escambia,30.4267914,-87.2876831,23.0,1.0,30.4267914,-87.2876831,Florida,29.149179605277045,-82.70831202058048
NORWAY HILLS,NORWAY HILLS,TX,Bosque,1879.0,1890.0,True,6.0,151309,True,11.0,True,NORWAY MILLS,BOSQUE,TX,2032038.0,Locale,Norway Mills,Bosque,31.69349,-97.65697,236.0,0.9166667,31.69349,-97.65697,Texas,31.49183703480589,-97.29755489625168
GASKILL,GASKILL,CO,Grand,1880.0,1886.0,True,8.0,138404,True,6.0,True,GASKILL,GRAND,CO,2045156.0,Cemetery,Gaskill Cemetery,Grand,40.32943,-105.8661,2684.0,1.0,40.32943,-105.8661,Colorado,38.89860521444695,-105.65747381489842
ARNOLD,ARNOLD,IA,Humboldt,1900.0,1929.0,True,3.0,66008,True,29.0,True,ARNOLD,HUMBOLDT,IA,1926078.0,Post Office,Arnold Post Office (historical),Humboldt,42.810804,-94.1985726,345.0,1.0,42.810804,-94.1985726,Iowa,41.92312560548421,-93.1251007552586
