name,orig_name,state,orig_county,established,discontinued,continuous,stamp_index,id,coordinates,duration,gnis_match,gnis_name,gnis_county,gnis_state,gnis_feature_id,gnis_feature_class,gnis_orig_name,gnis_orig_county,gnis_latitude,gnis_longitude,gnis_elev_in_m,gnis_dist,latitude,longitude,state_full,state_latitude,state_longitude
AARON,AARON,MO,Bates,1895.0,1933.0,True,2.0,4,True,38.0,True,AARON,BATES,MO,2091668.0,Post Office,Aaron Post Office (historical),Bates,38.4222222,-94.1541667,268.0,1.0,38.4222222,-94.1541667,Missouri,38.29739780113773,-92.40621321592816
ABADYL,ABADYL,MO,Christian,1895.0,1919.0,True,4.0,13,True,24.0,True,ABADYL,CHRISTIAN,MO,740613.0,Populated Place,Abadyl,Christian,37.0383858,-92.9471194,402.0,1.0,37.0383858,-92.9471194,Missouri,38.29739780113773,-92.40621321592816
ABATTIS,ABATTIS,MO,Warren,1878.0,1904.0,True,5.0,15,True,26.0,True,ABATTIS,WARREN,MO,2091669.0,Post Office,Abattis Post Office (historical),Warren,38.8166667,-91.3916667,169.0,1.0,38.8166667,-91.3916667,Missouri,38.29739780113773,-92.40621321592816
ABBOTT,ABBOTT,MO,Greene,1892.0,1902.0,True,5.0,31,True,10.0,True,ABBOTT,GREENE,MO,740362.0,Locale,Abbott,Greene,37.2914349,-93.2640765,393.0,1.0,37.2914349,-93.2640765,Missouri,38.29739780113773,-92.40621321592816
ABERDEEN,ABERDEEN,MO,Pike,1871.0,1907.0,False,5.0,53,True,36.0,True,ABERDEEN,PIKE,MO,759548.0,Post Office,Aberdeen Post Office (historical),Pike,39.2769906,-90.9984687,191.0,1.0,39.2769906,-90.9984687,Missouri,38.29739780113773,-92.40621321592816
ABERNATHY,ABERNATHY,MO,Perry,1834.0,1873.0,False,5.0,65,True,39.0,True,ABERNATHY,PERRY,MO,713126.0,School,Abernathy School (historical),Perry,37.6658857,-89.7856602,171.0,1.0,37.6658857,-89.7856602,Missouri,38.29739780113773,-92.40621321592816
ABESVILLE,ABESVILLE,MO,Stone,1906.0,1914.0,True,4.0,70,True,8.0,True,ABESVILLE,STONE,MO,713127.0,Populated Place,Abesville,Stone,36.8397806,-93.3707428,347.0,1.0,36.8397806,-93.3707428,Missouri,38.29739780113773,-92.40621321592816
ABO,ABO,MO,Laclede,1893.0,1940.0,True,2.0,91,True,47.0,True,ABO,LACLEDE,MO,2093308.0,Post Office,Abo Post Office (historical),Laclede,37.6972222,-92.4652778,274.0,1.0,37.6972222,-92.4652778,Missouri,38.29739780113773,-92.40621321592816
ACASTO,ACASTO,MO,Clark,1857.0,1905.0,True,4.0,113,True,48.0,True,ACASTO,CLARK,MO,759808.0,Post Office,Acasto Post Office,Clark,40.59809,-91.8340575,211.0,1.0,40.59809,-91.8340575,Missouri,38.29739780113773,-92.40621321592816
ACME,ACME,MO,Clay,1882.0,1900.0,True,5.0,141,True,18.0,True,ACME,CLAY,MO,759721.0,Post Office,Acme Post Office (historical),Clay,39.2308358,-94.5449544,291.0,1.0,39.2308358,-94.5449544,Missouri,38.29739780113773,-92.40621321592816
ACORN,ACORN,MO,Ripley,1902.0,1937.0,True,2.0,149,True,35.0,True,ACORN,RIPLEY,MO,765612.0,Post Office,Acorn Post Office,Ripley,36.5045044,-90.7020617,89.0,1.0,36.5045044,-90.7020617,Missouri,38.29739780113773,-92.40621321592816
ACORN RIDGE,ACORN RIDGE,MO,Stoddard,1860.0,1909.0,False,3.0,155,True,49.0,True,ACORN RIDGE,STODDARD,MO,713133.0,Populated Place,Acorn Ridge,Stoddard,36.9133855,-90.0581516,118.0,1.0,36.9133855,-90.0581516,Missouri,38.29739780113773,-92.40621321592816
ADA,ADA,MO,Ray,1864.0,1873.0,True,6.0,183,True,9.0,True,ADA,RAY,MO,730045.0,Populated Place,Ada,Ray,39.2233407,-94.1132786,224.0,1.0,39.2233407,-94.1132786,Missouri,38.29739780113773,-92.40621321592816
ADA,ADA,MO,Taney,1904.0,1907.0,True,6.0,184,True,3.0,True,ADA,TANEY,MO,740301.0,Locale,Ada,Taney,36.7756145,-92.9054515,283.0,1.0,36.7756145,-92.9054515,Missouri,38.29739780113773,-92.40621321592816
ADAIR,ADAIR,MO,Adair,1878.0,1900.0,True,5.0,198,True,22.0,True,ADAIR,ADAIR,MO,713135.0,Populated Place,Adair,Adair,40.2522575,-92.3765782,273.0,1.0,40.2522575,-92.3765782,Missouri,38.29739780113773,-92.40621321592816
ADELBERT,ADELBERT,MO,Washington,1922.0,1925.0,True,4.0,297,True,3.0,True,ADELBERT,WASHINGTON,MO,736787.0,Populated Place,Adelbert (historical),Washington,37.9708835,-90.7101298,252.0,1.0,37.9708835,-90.7101298,Missouri,38.29739780113773,-92.40621321592816
ADELL,ADELL,MO,Mercer,1874.0,1904.0,True,5.0,302,True,30.0,True,ADEL,MERCER,MO,759956.0,Post Office,Adel Post Office,Mercer,40.5313948,-93.6691114,316.0,0.8,40.5313948,-93.6691114,Missouri,38.29739780113773,-92.40621321592816
ADONIS,ADONIS,MO,Polk,1895.0,1935.0,True,2.0,331,True,40.0,True,ADONIS,POLK,MO,740614.0,Populated Place,Adonis,Polk,37.7964249,-93.3632528,263.0,1.0,37.7964249,-93.3632528,Missouri,38.29739780113773,-92.40621321592816
AFFTON,AFFTON,MO,St. Louis,1876.0,1939.0,False,1.0,355,True,63.0,True,AFFTON,ST. LOUIS,MO,2782985.0,Post Office,Affton Post Office,St. Louis,38.5518651,-90.335443,188.0,1.0,38.5518651,-90.335443,Missouri,38.29739780113773,-92.40621321592816
AGNES,AGNES,MO,Laclede,1896.0,1933.0,True,2.0,379,True,37.0,True,AGNES,LACLEDE,MO,748564.0,Populated Place,Agnes,Laclede,37.5122674,-92.4985017,353.0,1.0,37.5122674,-92.4985017,Missouri,38.29739780113773,-92.40621321592816
AHOLT,AHOLT,MO,Chariton,1900.0,1940.0,True,2.0,397,True,40.0,True,AHOLT,CHARITON,MO,740616.0,Populated Place,Aholt,Chariton,39.2644725,-92.9049113,189.0,1.0,39.2644725,-92.9049113,Missouri,38.29739780113773,-92.40621321592816
AID,AID,MO,Stoddard,1904.0,1949.0,True,1.0,401,True,45.0,True,AID,STODDARD,MO,713173.0,Populated Place,Aid,Stoddard,36.876997,-90.0412061,117.0,1.0,36.876997,-90.0412061,Missouri,38.29739780113773,-92.40621321592816
AKARD,AKARD,MO,Cedar,1890.0,1907.0,True,5.0,442,True,17.0,True,AKARD,CEDAR,MO,745794.0,Locale,Akard,Cedar,37.7067052,-93.7477089,248.0,1.0,37.7067052,-93.7477089,Missouri,38.29739780113773,-92.40621321592816
AKERS,AKERS,MO,Shannon,1884.0,1965.0,True,1.0,445,True,81.0,True,AKERS,SHANNON,MO,740619.0,Populated Place,Akers,Shannon,37.3761567,-91.5537547,251.0,1.0,37.3761567,-91.5537547,Missouri,38.29739780113773,-92.40621321592816
AKINSVILLE,AKINSVILLE,MO,Morgan,1880.0,1920.0,True,3.0,452,True,40.0,True,AKINSVILLE,MORGAN,MO,740617.0,Populated Place,Akinsville,Morgan,38.5580785,-92.8363059,302.0,1.0,38.5580785,-92.8363059,Missouri,38.29739780113773,-92.40621321592816
AKRON,AKRON,MO,Harrison,1861.0,1908.0,True,4.0,455,True,47.0,True,AKRON,HARRISON,MO,713181.0,Populated Place,Akron,Harrison,40.5194475,-93.8174478,266.0,1.0,40.5194475,-93.8174478,Missouri,38.29739780113773,-92.40621321592816
ALAMODE,ALAMODE,MO,Reynolds,1846.0,1909.0,False,3.0,486,True,63.0,True,ALAMODE,REYNOLDS,MO,1802779.0,Post Office,Alamode Post Office (historical),Reynolds,37.3131033,-90.9962359,266.0,1.0,37.3131033,-90.9962359,Missouri,38.29739780113773,-92.40621321592816
ALANTHUS GROVE,ALANTHUS GROVE,MO,Gentry,1855.0,1906.0,True,4.0,493,True,51.0,True,ALANTHUS GROVE,GENTRY,MO,730044.0,Populated Place,Alanthus Grove,Gentry,40.3069365,-94.5441279,276.0,1.0,40.3069365,-94.5441279,Missouri,38.29739780113773,-92.40621321592816
ALBERTA,ALBERTA,MO,Henry,1884.0,1901.0,True,5.0,527,True,17.0,True,ALBERTA,HENRY,MO,740621.0,Populated Place,Alberta,Henry,38.3639106,-93.6696555,249.0,1.0,38.3639106,-93.6696555,Missouri,38.29739780113773,-92.40621321592816
ALCORA,ALCORA,MO,Newton,1899.0,1901.0,True,6.0,570,True,2.0,True,ALCORA,NEWTON,MO,746334.0,Locale,Alcora,Newton,36.9242314,-94.4438318,339.0,1.0,36.9242314,-94.4438318,Missouri,38.29739780113773,-92.40621321592816
ALEXANDRIA,ALEXANDRIA,MO,Lincoln,1823.0,1829.0,True,6.0,630,True,6.0,True,ALEXANDRIA,LINCOLN,MO,713200.0,Cemetery,Alexandria Cemetery,Lincoln,39.0334439,-90.8896954,209.0,1.0,39.0334439,-90.8896954,Missouri,38.29739780113773,-92.40621321592816
ALGIRE,ALGIRE,MO,Washington,1904.0,1931.0,True,2.0,672,True,27.0,True,ALGUIRE,WASHINGTON,MO,742350.0,School,Alguire School,Washington,38.1353262,-91.0062489,203.0,0.833333333333333,38.1353262,-91.0062489,Missouri,38.29739780113773,-92.40621321592816
ALHAMBRA,ALHAMBRA,MO,Stoddard,1902.0,1909.0,True,4.0,680,True,7.0,True,ALHAMBRA,STODDARD,MO,740277.0,Locale,Alhambra,Stoddard,36.9294961,-90.0006491,135.0,1.0,36.9294961,-90.0006491,Missouri,38.29739780113773,-92.40621321592816
ALICE,ALICE,MO,Texas,1886.0,1927.0,True,3.0,685,True,41.0,True,ALICE,TEXAS,MO,735326.0,Populated Place,Alice,Texas,37.2983823,-92.1887713,458.0,1.0,37.2983823,-92.1887713,Missouri,38.29739780113773,-92.40621321592816
ALL,ALL,MO,Webster,1899.0,1905.0,True,5.0,707,True,6.0,True,ALL,WEBSTER,MO,759972.0,Post Office,All Post Office,Webster,37.1806049,-93.0360117,444.0,1.0,37.1806049,-93.0360117,Missouri,38.29739780113773,-92.40621321592816
ALLBRIGHT,ALLBRIGHT,MO,Madison,1905.0,1941.0,True,2.0,721,True,36.0,True,ALLBRIGHT,MADISON,MO,713208.0,Populated Place,Allbright,Madison,37.3289415,-90.2267785,149.0,1.0,37.3289415,-90.2267785,Missouri,38.29739780113773,-92.40621321592816
ALLEN'S LANDING,ALLEN'S LANDING,MO,Perry,1862.0,1869.0,True,7.0,773,True,7.0,True,ALLENS LANDING,PERRY,MO,736420.0,Locale,Allens Landing,Perry,37.8283852,-89.7284376,107.0,1.0,37.8283852,-89.7284376,Missouri,38.29739780113773,-92.40621321592816
ALLENVILLE,ALLENVILLE,MO,Cape Girardeau,1869.0,1974.0,True,1.0,804,True,105.0,True,ALLENVILLE,CAPE GIRARDEAU,MO,713227.0,Populated Place,Allenville,Cape Girardeau,37.2217192,-89.7575929,108.0,1.0,37.2217192,-89.7575929,Missouri,38.29739780113773,-92.40621321592816
ALLEY,ALLEY,MO,Shannon,1884.0,1950.0,True,1.0,808,True,66.0,True,ALLEY,SHANNON,MO,739894.0,Populated Place,Alley,Shannon,37.1522712,-91.4434708,214.0,1.0,37.1522712,-91.4434708,Missouri,38.29739780113773,-92.40621321592816
ALLEY SPRING,ALLEY SPRING,MO,Shannon,1950.0,1974.0,True,1.0,811,True,24.0,True,ALLEY SPRING,SHANNON,MO,713232.0,Populated Place,Alley Spring,Shannon,37.1442159,-91.4440263,207.0,1.0,37.1442159,-91.4440263,Missouri,38.29739780113773,-92.40621321592816
ALLIANCE,ALLIANCE,MO,Bollinger,1889.0,1953.0,True,1.0,819,True,64.0,True,ALLIANCE,BOLLINGER,MO,731525.0,Populated Place,Alliance,Bollinger,37.5622787,-89.9967752,212.0,1.0,37.5622787,-89.9967752,Missouri,38.29739780113773,-92.40621321592816
ALLISON,ALLISON,MO,Nodaway,1883.0,1901.0,True,5.0,843,True,18.0,True,ALLISON,NODAWAY,MO,759679.0,Post Office,Allison Post Office,Nodaway,40.5322108,-94.7066338,364.0,1.0,40.5322108,-94.7066338,Missouri,38.29739780113773,-92.40621321592816
ALMA MINE,ALMA MINE,MO,Christian,1878.0,1882.0,True,6.0,885,True,4.0,True,ALMA MINE,CHRISTIAN,MO,754021.0,Mine,Alma Mine,Christian,36.9414441,-93.2007379,414.0,1.0,36.9414441,-93.2007379,Missouri,38.29739780113773,-92.40621321592816
ALMARTHA,ALMARTHA,MO,Ozark,1855.0,1969.0,False,1.0,891,True,114.0,True,ALMARTHA,OZARK,MO,748579.0,Populated Place,Almartha,Ozark,36.7642263,-92.5171087,284.0,1.0,36.7642263,-92.5171087,Missouri,38.29739780113773,-92.40621321592816
ALMON,ALMON,MO,Hickory,1883.0,1922.0,True,3.0,903,True,39.0,True,ALMON,HICKORY,MO,739165.0,Populated Place,Almon,Hickory,37.9580889,-93.0946372,254.0,1.0,37.9580889,-93.0946372,Missouri,38.29739780113773,-92.40621321592816
ALPHA,ALPHA,MO,Grundy,1856.0,1904.0,True,4.0,926,True,48.0,True,ALPHA,GRUNDY,MO,730048.0,Populated Place,Alpha,Grundy,39.9852952,-93.4210459,246.0,1.0,39.9852952,-93.4210459,Missouri,38.29739780113773,-92.40621321592816
ALSUP,ALSUP,MO,Greene,1894.0,1906.0,True,5.0,963,True,12.0,True,ALSUP,GREENE,MO,740526.0,Populated Place,Alsup,Greene,37.3980995,-93.3054685,327.0,1.0,37.3980995,-93.3054685,Missouri,38.29739780113773,-92.40621321592816
ALTA VISTA,ALTA VISTA,MO,Daviess,1865.0,1905.0,False,4.0,965,True,40.0,True,ALTA VISTA,DAVIESS,MO,740233.0,Populated Place,Alta Vista,Daviess,39.9091686,-94.2052271,264.0,1.0,39.9091686,-94.2052271,Missouri,38.29739780113773,-92.40621321592816
ALTHEA,ALTHEA,MO,Ozark,1921.0,1926.0,True,4.0,983,True,5.0,True,ALTHEA,OZARK,MO,733823.0,Populated Place,Althea,Ozark,36.6414507,-92.2287689,190.0,1.0,36.6414507,-92.2287689,Missouri,38.29739780113773,-92.40621321592816
ALTHEIM,ALTHEIM,MO,St. Louis,1884.0,1904.0,False,5.0,985,True,20.0,True,ALTHEIM,ST. LOUIS,MO,755686.0,Populated Place,Altheim,St. Louis,38.6314418,-90.4878983,204.0,1.0,38.6314418,-90.4878983,Missouri,38.29739780113773,-92.40621321592816
ALTONA,ALTONA,MO,Bates,1868.0,1920.0,True,3.0,1022,True,52.0,True,ALTONA,BATES,MO,713254.0,Populated Place,Altona,Bates,38.3997405,-94.2349463,275.0,1.0,38.3997405,-94.2349463,Missouri,38.29739780113773,-92.40621321592816
ALVIN,ALVIN,MO,Morgan,1899.0,1901.0,True,6.0,1053,True,2.0,True,ALVIN,MORGAN,MO,744782.0,Locale,Alvin (historical),Morgan,38.5111357,-92.7576927,281.0,1.0,38.5111357,-92.7576927,Missouri,38.29739780113773,-92.40621321592816
ALVORD,ALVORD,MO,Mercer,1885.0,1910.0,False,4.0,1061,True,25.0,True,ALVORD,MERCER,MO,740212.0,Populated Place,Alvord (historical),Mercer,40.4555639,-93.5954992,258.0,1.0,40.4555639,-93.5954992,Missouri,38.29739780113773,-92.40621321592816
AMANDA,AMANDA,MO,Crawford,1857.0,1860.0,True,7.0,1072,True,3.0,True,AMANDA,CRAWFORD,MO,736292.0,Populated Place,Amanda,Crawford,38.0628225,-91.4034833,305.0,1.0,38.0628225,-91.4034833,Missouri,38.29739780113773,-92.40621321592816
AMEERA,AMEERA,MO,Taney,1903.0,1906.0,True,5.0,1107,True,3.0,True,AMEERA,TANEY,MO,755658.0,Populated Place,Ameera (historical),Taney,36.7670037,-93.0949009,304.0,1.0,36.7670037,-93.0949009,Missouri,38.29739780113773,-92.40621321592816
AMERICUS,AMERICUS,MO,Montgomery,1867.0,1959.0,True,1.0,1116,True,92.0,True,AMERICUS,MONTGOMERY,MO,729416.0,Populated Place,Americus,Montgomery,38.780321,-91.5640565,184.0,1.0,38.780321,-91.5640565,Missouri,38.29739780113773,-92.40621321592816
AMOS,AMOS,MO,Harrison,1873.0,1878.0,True,6.0,1158,True,5.0,True,AMOS,HARRISON,MO,730244.0,Populated Place,Amos,Harrison,40.4269412,-94.1568985,322.0,1.0,40.4269412,-94.1568985,Missouri,38.29739780113773,-92.40621321592816
AMOS,AMOS,MO,Vernon,1893.0,1931.0,True,2.0,1159,True,38.0,True,AMOS,VERNON,MO,740623.0,Populated Place,Amos,Vernon,38.0158681,-94.5802333,249.0,1.0,38.0158681,-94.5802333,Missouri,38.29739780113773,-92.40621321592816
AMY,AMY,MO,Howell,1891.0,1931.0,True,2.0,1177,True,40.0,True,AMY,HOWELL,MO,713270.0,Populated Place,Amy,Howell,36.6056177,-92.0037634,361.0,1.0,36.6056177,-92.0037634,Missouri,38.29739780113773,-92.40621321592816
ANACONDA,ANACONDA,MO,Franklin,1892.0,1893.0,True,5.0,1191,True,1.0,True,ANACONDA,FRANKLIN,MO,731526.0,Populated Place,Anaconda,Franklin,38.3017174,-91.0406971,256.0,1.0,38.3017174,-91.0406971,Missouri,38.29739780113773,-92.40621321592816
ANCELL,ANCELL,MO,Scott,1912.0,1960.0,True,1.0,1196,True,48.0,True,ANCELL,SCOTT,MO,735843.0,Populated Place,Ancell,Scott,37.2167175,-89.5245336,111.0,1.0,37.2167175,-89.5245336,Missouri,38.29739780113773,-92.40621321592816
ANDOVER,ANDOVER,MO,Harrison,1872.0,1943.0,True,2.0,1260,True,71.0,True,ANDOVER,HARRISON,MO,740625.0,Populated Place,Andover,Harrison,40.5650008,-93.8952266,336.0,1.0,40.5650008,-93.8952266,Missouri,38.29739780113773,-92.40621321592816
ANDREW,ANDREW,MO,Andrew,1864.0,1868.0,True,8.0,1275,True,4.0,True,ANDREW,ANDREW,MO,758456.0,Civil,Andrew County,Andrew,39.9835108,-94.8020599,299.0,,39.9835108,-94.8020599,Missouri,38.29739780113773,-92.40621321592816
ANGELINE,ANGELINE,MO,Shannon,1909.0,1929.0,True,3.0,1298,True,20.0,True,ANGELINE,SHANNON,MO,760063.0,Post Office,Angeline Post Office (historical),Shannon,37.180326,-91.4287483,225.0,1.0,37.180326,-91.4287483,Missouri,38.29739780113773,-92.40621321592816
ANGLUM,ANGLUM,MO,St. Louis,1894.0,1929.0,True,1.0,1309,True,35.0,True,ANGLUM,ST. LOUIS,MO,756590.0,Populated Place,Anglum,St. Louis,38.7642176,-90.3820603,182.0,1.0,38.7642176,-90.3820603,Missouri,38.29739780113773,-92.40621321592816
ANN,ANN,MO,Douglas,1898.0,1915.0,True,4.0,1327,True,17.0,True,ANN,DOUGLAS,MO,748594.0,Populated Place,Ann,Douglas,37.0308871,-92.1973807,315.0,1.0,37.0308871,-92.1973807,Missouri,38.29739780113773,-92.40621321592816
ANSON,ANSON,MO,Clark,1872.0,1904.0,True,5.0,1380,True,32.0,True,ANSON,CLARK,MO,740627.0,Populated Place,Anson,Clark,40.5772583,-91.7659994,215.0,1.0,40.5772583,-91.7659994,Missouri,38.29739780113773,-92.40621321592816
ANTHONIES MILL,ANTHONIES MILL,MO,Washington,1872.0,1955.0,True,1.0,1394,True,83.0,True,ANTHONIES MILL,WASHINGTON,MO,748598.0,Populated Place,Anthonies Mill,Washington,38.0797692,-91.0862499,217.0,1.0,38.0797692,-91.0862499,Missouri,38.29739780113773,-92.40621321592816
ANTIOCH,ANTIOCH,MO,Clark,1883.0,1907.0,True,4.0,1407,True,24.0,True,ANTIOCH,CLARK,MO,713309.0,Populated Place,Antioch,Clark,40.3247646,-91.6932188,208.0,1.0,40.3247646,-91.6932188,Missouri,38.29739780113773,-92.40621321592816
ANTLER,ANTLER,MO,Wright,1891.0,1907.0,True,5.0,1421,True,16.0,True,ANTLER,WRIGHT,MO,760008.0,Post Office,Antler Post Office,Wright,37.2167176,-92.2934954,457.0,1.0,37.2167176,-92.2934954,Missouri,38.29739780113773,-92.40621321592816
ANTONIA,ANTONIA,MO,Jefferson,1874.0,1905.0,True,5.0,1429,True,31.0,True,ANTONIA,JEFFERSON,MO,735487.0,Populated Place,Antonia,Jefferson,38.3625546,-90.4656776,155.0,1.0,38.3625546,-90.4656776,Missouri,38.29739780113773,-92.40621321592816
ANTRIM,ANTRIM,MO,Wright,1880.0,1907.0,True,5.0,1432,True,27.0,True,ANTRIM,WRIGHT,MO,760009.0,Post Office,Antrim Post Office,Wright,37.1900508,-92.6485023,430.0,1.0,37.1900508,-92.6485023,Missouri,38.29739780113773,-92.40621321592816
ANUTT,ANUTT,MO,Dent,1890.0,1963.0,True,1.0,1440,True,73.0,True,ANUTT,DENT,MO,713351.0,Populated Place,Anutt,Dent,37.7158757,-91.7198751,368.0,1.0,37.7158757,-91.7198751,Missouri,38.29739780113773,-92.40621321592816
APEX,APEX,MO,Lincoln,1880.0,1941.0,True,2.0,1452,True,61.0,True,APEX,LINCOLN,MO,740628.0,Populated Place,Apex,Lincoln,39.1108824,-90.7551252,135.0,1.0,39.1108824,-90.7551252,Missouri,38.29739780113773,-92.40621321592816
APPLE  CREEK,APPLE  CREEK,MO,Cape Girardeau,1818.0,1856.0,True,5.0,1465,True,38.0,True,APPLE CREEK,CAPE GIRARDEAU,MO,730542.0,Populated Place,Apple Creek,Cape Girardeau,37.5825511,-89.7378784,153.0,0.916666666666667,37.5825511,-89.7378784,Missouri,38.29739780113773,-92.40621321592816
APPLE  CREEK,APPLE  CREEK,MO,Perry,1901.0,1909.0,True,4.0,1466,True,8.0,True,APPLE CREEK,PERRY,MO,736347.0,Populated Place,Apple Creek,Perry,37.6128292,-89.7509351,145.0,0.916666666666667,37.6128292,-89.7509351,Missouri,38.29739780113773,-92.40621321592816
APPLETON,APPLETON,MO,Cape Girardeau,1856.0,1917.0,True,1.0,1475,True,61.0,True,APPLETON,CAPE GIRARDEAU,MO,739974.0,Populated Place,Appleton,Cape Girardeau,37.5972733,-89.7128784,124.0,1.0,37.5972733,-89.7128784,Missouri,38.29739780113773,-92.40621321592816
APTUS,APTUS,MO,Washington,1890.0,1915.0,True,4.0,1500,True,25.0,True,APTUS,WASHINGTON,MO,740629.0,Populated Place,Aptus,Washington,38.0403267,-90.8484662,210.0,1.0,38.0403267,-90.8484662,Missouri,38.29739780113773,-92.40621321592816
AQUILLA,AQUILLA,MO,Stoddard,1892.0,1908.0,True,5.0,1515,True,16.0,True,AQUILLA,STODDARD,MO,713363.0,Populated Place,Aquilla,Stoddard,36.9469955,-89.9148125,112.0,1.0,36.9469955,-89.9148125,Missouri,38.29739780113773,-92.40621321592816
ARAB,ARAB,MO,Wayne,1905.0,1943.0,True,2.0,1519,True,38.0,True,ARAB,WAYNE,MO,739922.0,Populated Place,Arab,Wayne,37.0708851,-90.1195455,127.0,1.0,37.0708851,-90.1195455,Missouri,38.29739780113773,-92.40621321592816
ARATOR,ARATOR,MO,Pettis,1835.0,1862.0,True,6.0,1532,True,27.0,True,ARATOR,PETTIS,MO,745435.0,School,Arator School (historical),Pettis,38.714462,-93.09159,234.0,1.0,38.714462,-93.09159,Missouri,38.29739780113773,-92.40621321592816
ARBOR,ARBOR,MO,Cape Girardeau,1884.0,1928.0,True,3.0,1538,True,44.0,True,ARBOR,CAPE GIRARDEAU,MO,713366.0,Populated Place,Arbor,Cape Girardeau,37.1592184,-89.8023141,101.0,1.0,37.1592184,-89.8023141,Missouri,38.29739780113773,-92.40621321592816
ARDATH,ARDATH,MO,Barton,1913.0,1914.0,True,6.0,1603,True,1.0,True,ARDATH,BARTON,MO,740631.0,Populated Place,Ardath,Barton,37.6100456,-94.6052363,267.0,1.0,37.6100456,-94.6052363,Missouri,38.29739780113773,-92.40621321592816
ARDEN,ARDEN,MO,Douglas,1886.0,1924.0,True,3.0,1608,True,38.0,True,ARDEN,DOUGLAS,MO,740632.0,Populated Place,Arden,Douglas,36.9853313,-92.8046151,415.0,1.0,36.9853313,-92.8046151,Missouri,38.29739780113773,-92.40621321592816
ARDEOLA,ARDEOLA,MO,Stoddard,1889.0,1949.0,False,1.0,1616,True,60.0,True,ARDEOLA,STODDARD,MO,713375.0,Populated Place,Ardeola,Stoddard,37.001161,-89.8528659,109.0,1.0,37.001161,-89.8528659,Missouri,38.29739780113773,-92.40621321592816
ARDITTA,ARDITTA,MO,Howell,1904.0,1934.0,True,2.0,1618,True,30.0,True,ARDITTA,HOWELL,MO,713376.0,Populated Place,Arditta,Howell,36.6164509,-92.0626538,331.0,1.0,36.6164509,-92.0626538,Missouri,38.29739780113773,-92.40621321592816
ARDMORE,ARDMORE,MO,Macon,1889.0,1929.0,True,3.0,1619,True,40.0,True,ARDMORE,MACON,MO,713377.0,Populated Place,Ardmore,Macon,39.6430885,-92.5357417,245.0,1.0,39.6430885,-92.5357417,Missouri,38.29739780113773,-92.40621321592816
ARGENTVILLE,ARGENTVILLE,MO,Lincoln,1879.0,1907.0,True,5.0,1640,True,28.0,True,ARGENTVILLE,LINCOLN,MO,740633.0,Populated Place,Argentville,Lincoln,39.0161606,-90.7981836,193.0,1.0,39.0161606,-90.7981836,Missouri,38.29739780113773,-92.40621321592816
ARGO,ARGO,MO,Franklin/Crawford,1836.0,1906.0,False,4.0,1642,True,70.0,True,ARGO,FRANKLIN,MO,713381.0,School,Argo School,Franklin,38.2250477,-91.3407056,272.0,1.0,38.2250477,-91.3407056,Missouri,38.29739780113773,-92.40621321592816
ARGOLA,ARGOLA,MO,Lewis,1879.0,1901.0,True,5.0,1651,True,22.0,True,ARGOLA,LEWIS,MO,755595.0,Populated Place,Argola,Lewis,39.9975434,-91.7871098,210.0,1.0,39.9975434,-91.7871098,Missouri,38.29739780113773,-92.40621321592816
ARK,ARK,MO,Dent,1901.0,1915.0,True,4.0,1689,True,14.0,True,ARK,DENT,MO,740142.0,Populated Place,Ark,Dent,37.6811563,-91.3359731,410.0,1.0,37.6811563,-91.3359731,Missouri,38.29739780113773,-92.40621321592816
ARKOE,ARKOE,MO,Nodaway,1877.0,1953.0,True,1.0,1706,True,76.0,True,ARKOE,NODAWAY,MO,713384.0,Populated Place,Arkoe,Nodaway,40.2580466,-94.827747,296.0,1.0,40.2580466,-94.827747,Missouri,38.29739780113773,-92.40621321592816
ARLEY,ARLEY,MO,Clay,1893.0,1907.0,True,5.0,1715,True,14.0,True,ARLEY,CLAY,MO,740635.0,Populated Place,Arley,Clay,39.4044452,-94.4452282,282.0,1.0,39.4044452,-94.4452282,Missouri,38.29739780113773,-92.40621321592816
ARLINGTON,ARLINGTON,MO,Phelps,1868.0,1958.0,True,1.0,1721,True,90.0,True,ARLINGTON,PHELPS,MO,748611.0,Populated Place,Arlington,Phelps,37.9203181,-91.9709958,215.0,1.0,37.9203181,-91.9709958,Missouri,38.29739780113773,-92.40621321592816
ARNETT,ARNETT,MO,McDonald,1898.0,1916.0,True,4.0,1781,True,18.0,True,ARNETT,MCDONALD,MO,740063.0,Populated Place,Arnett,McDonald,36.5625735,-94.222153,416.0,1.0,36.5625735,-94.222153,Missouri,38.29739780113773,-92.40621321592816
ARNICA,ARNICA,MO,Cedar,1883.0,1907.0,True,5.0,1784,True,24.0,True,ARNICA,CEDAR,MO,729838.0,Populated Place,Arnica,Cedar,37.7517042,-93.7085408,285.0,1.0,37.7517042,-93.7085408,Missouri,38.29739780113773,-92.40621321592816
ARNO,ARNO,MO,Douglas,1867.0,1933.0,True,2.0,1785,True,66.0,True,ARNO,DOUGLAS,MO,713392.0,Populated Place,Arno,Douglas,36.9397768,-92.7471136,329.0,1.0,36.9397768,-92.7471136,Missouri,38.29739780113773,-92.40621321592816
